ids,text,target
1467954230,Working on the new Cricket game for the i-phone...you guys will like it i am sure  http://www.youtube.com/watch?v=771uKX4zhZQ,4
1467954264,...Sweet Dreams!! ,4
1467954323,"Night, Tweeties...see y'all tomorrow!  ",4
1467954438,SHAZZAM - Vivvid is 78!  Go Wemb ,4
1467954447,@dwsmillionthhug I made it in time. Just giving you a hard time ,4
1467954482,Elvis isn't dead he just took home &quot;quote! MIB ,4
1467954496,@deepbluesealove I was never an early morning person so I really didnt have anything to get over ,4
1467954502,"@DefyGravity81 damn B, espanol and francais? you are one talented lady ",4
1467954509,Is making bad decisions ,4
1467954521,Dan leapt out of bed to take pictures of the lake. Snow on the ground but warm in the low morning sun. Bacon time ,4
1467954526,Good Knight Jonathan!  ,4
1467954533,"@nicolerichie YES! lol...when you live in canada, anne part of your childhood. I grew up with all the books and tv series ",4
1467954535,@nick_carter http://fanclub.backstreetboys.com/chat.php  ? is not crazy! we're like 3 persons there! lol,4
1467954576,Misses his nephew/godson. Come back to me Mr. Malachi. ,4
1467954600,NOT LONG until our site goes on line  4 more hours to go ,4
1467954660,@lifechangingliv that is so not nice... Just remember that its your bed i'll be peeing in! enjoy sleeping in the chair... ,4
1467954758,@JonathanRKnight hope the highway is a smooth one! ,4
1467954846,@dorkas426 i totally took the change of scenery. it was great. ,4
1467954921,"@therealnph Hey NPH, whats up with all the strippers you're following? ",4
1467968976,@mydesire thanks  next time I shall be better prepared LOL,4
1467969009,Now we just need to get Yvonne a blackberry and a twitter account ,4
1467969018,"Friend just asked me to be his Best Man. Guess that means a trip to Twin Falls, ID next year  What are the responsibilities of a Best Man?",4
1467969100,@TerriCook I have the same problem here .... but with rabbits   #blib,4
1467969229,@GGGKeri completely agree...Fallout Boy = amazing ,4
1467969234,Dang. Heroes and The Hills amazed me tonight!  off to do more studying!,4
1467969316,new to this omg ,4
1467969383,"stage 1 is just about 100% complete. Naw to wait a few days fo stages 2-4 to come, then BAM! Ill have the hottest hair in z world. ",4
1467969392,"@butterflyb I must have had a dozen throat coats a few days ago. Ahhh, the Coat. That and Grand Marnier do wonders for me ",4
1467969457,"received my bday parcel from home! n now i can hav my tang hun, mee sua, udong mee, ligo raisin, ba hu...... ",4
1467969476,"Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd  ",4
1467969564,@ChoChoMojo  Goodnight Miss Q  you take care  ,4
1467969583,Rye143gg (1:58:00 AM): Lol. Ur really pretty....so pls don't pull a britney &lt;&lt; haha thnx shauna...that made me laugh ,4
1467969622,I feel so free  watching FRIENDS my favorite show!,4
1467969638,"Whatta mess! We should have won this! Anyways, not bad after all! We won another series abroad. ",4
1467969683,TODAY is THE day  Can�t wait to see you Jacqui   Can�t stop singing lady gaga�s poker face. it�s addictive xD. Last day of school today!,4
1467969733,Today was so great.  My roommate and I played some soccer and I also got a nice run in on this sunny day  Time for some reading and sleep.,4
1467969736, now I'm happy ,4
1467969752,@jaredleto trying to survive this day although Im alone at the office this week. Any suggestions from your side to brighten my day?  Thnx.,4
1467969754,@feh1325 Next you'll be using glue stick as chapstick ,4
1467969760,@Kjonge GEFELICIDINGEST!!! ,4
1467969820,@secretfanofu big news Andrew: I'm moving up to SF at the end of the month! So making the most of my last month in LA. ,4
1467969845,@rentan It can only happen to you. ,4
1467969979,@bonnie_klide  I just think the cab ride through Sofia and the walk to class will be the most interesting part.  ,4
1467970039,@ninjaguitarsex I'm pretty sure the show part is just for before the show. Then it's like Twitter for the whole NIN fan community. ,4
1467970117,"@trentvanegas twitter ain't broke, Trent, they got plenty of dough ",4
1467970142,got my beta code of bumptop need to find a machine to run it  #bumptop,4
1467970174,"just said bye to Rose. :/ On the upside, we've been together for eleven months. ",4
1467970206,@tweeterdiva I only have one for now... I'd love to have a herd someday! ,4
1467970328,@Tammi_LA Miss you! When are you free this week??  Can we do Yuri or something?,4
1467970551,@briandavidz - I actually want to go to disney. we'll see if i have time ,4
1467970553,"@heidimontag Glad I could do my part! 1/185k worth...If you'd like to help me Conquer Twitter, I'd be grateful @jazf or http://jazf.com ",4
1467970578,@contactnaveen this is gr8 news indeed ,4
1467970616,@MaraBG Goodnight I've enjoyed getting to know you too. Twitter you later ,4
1467970653,listening to dashboard &quot;ghost of a good thing&quot; mannn definitely takes me down memory lane  good night kids,4
1467970691,23 or 24�C possible today. Nice ,4
1467970787,"ready for nice weather, day drinking &amp; not to ever be a student again ",4
1467970799,"@nick_carter you are my IDOL, i love you!  you should reply to me.. &lt;3",4
1467970827,"Holy he'll, just had an epic Aporto burger with epic amounts of chilli sauce ",4
1467970886,Going mimis with thoughts of Shick and Gavin DeGraw songs dancing in my head. ,4
1467970898,@Lucky_Kristin  do you need any cookies?  I can get you some.   #girlguidecookies,4
1467970921,heyy loves!! just finished my record in the studio!! going to kick it with lauren c.!!  byee!! &lt;3,4
1467970969,"@hwaiting oh it's a random game lol im addicted with that, don't be afraid, join and be my pupil ",4
1467971102,"haha, jeffree star's comment to me didnt make since but i still luv him. i am like wide awake and freezing! listening to lady gaga ",4
1467971194,@PrincessSuperC Hey Cici sweetheart! Just wanted to let u know I luv u! OH! and will the mixtape drop soon? FANTASY RIDE MAY 5TH!!!!  ,4
1467971215,I think im in love ,4
1467971217,"By the way... I never imagined that I'd have 111 followers. Thank you all, even the robots ",4
1467971222,"my body's aching to rest, my mind's so freakin alert, my brain can't absorb a damn thing. but i must endure............ sike. gnite ",4
1467971339,"@paulfeig the internet blows my mind everyday, the way nothing else can! ",4
1467971340,@WBPodcast Hells to the no.  I only room with @demmalition.  ,4
1467971357,Just saw Sunshine Cleaning. I love Amy Adams ,4
1467971381,Maybe if I jus listen to hawaiian music everyday my life will be more relaxing haha no? (via @lisakimfleming)worked for me ,4
1467971447,@hzell good luck!!!! ,4
1467971451,@JamesDeen you are my own personal Jeepers ,4
1467971473,"@hassox no, but that sounds like a good idea, steve. ",4
1467971573,"@OkieAnnie It's never too late!  Thanks! It was hard, so hard, to concentrate on taking screencaps",4
1467971677,@RobGrimes whats gooooood ,4
1467971751,@dsiegel99 now if i could get to san diego the same night i could celebrate it twice lol thanks ,4
1467971793,Lets Drop ..Ich hatte gerade K�se auf Toast. Germandoo. Oh the Joy of knowing some words in german  (via twitt.. http://tinyurl.com/dbvlwt,4
1467971839,I'm having a conversation with my bro via twitter/fb and he's only in the next room ,4
1467971867,@heidimontag hi  I'm new to twitter ,4
1467971874,Gratitude is a great multiplier. Giving thanks and appreciating all we have opens doors for us to have more. ,4
1467971884,Yay tomorrow i get to do today all over again! ,4
1467971885,"should be in bed, but whatever ",4
1467971905,come back ,4
1467971907,Mmmm.. Page France.. If you don't know them.. you should   lyrical brilliance,4
1467971937,"@ThePartyScene  &quot;you dream in black and white, i dream in vivid lights.&quot;",4
1467971939,hanging out with biology til 4am woo  !,4
1467971943,"@ballookey Recoil pal? I'm a guy like me!  I will grab this up online tomorrow, currently texting from bed like a moron.",4
1467972010,at work - listening to punk rock &amp; about to eat face cake - life is a mad lil drug ,4
1467972023,Ok so I lied... Late night cravings and George Lopez got the best of me. Lol. So much for community service tomorrow ,4
1467972116,@mistygirlph - hehehe. that was my halloween costume  we only have Friday off. flying to hk,4
1467972194,@NLPride08 oh alright ,4
1467972204,"@shannonelizab Happy Anniversary! As promised, here is your present from all of us at DSFF.  http://www.youtube.com/watch?v=mp1JzFFLMS0",4
1467972225,@jamiegirl9 you silly goose...taking the cleveland browns to the superbowl eh?  i'm rootin for ya! ,4
1467972258,@daygan Wow! This Ubuntu feature is really cool  ?? again! Got More??,4
1467972403,@VampireBill  Goodnight and take care ,4
1467972460,@fromGGwithLove we shud go see obsesses ,4
1467972467,@derherr: thanks for the heads-up. Will follow and judge. ,4
1467972510,Tomorrow is my friday!  +it's a late day for me. Thank goodness. ,4
1467972594,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero ,4
1467972598,@mikeexists waiting for your call ,4
1467972609,@nicolerichie only one of the best sappy love stories ever ,4
1467972771,haz her gown ordered today.  and dropped boogie off to the airport.  and now.. laundry galore is to be continued.,4
1467972810,hanging out with Emily. I love her. She's wonderful. ,4
1467972823,"@Bokul lol... that was a jhoke right ?? Get OpenOffice. Free to download and use  - No cracks, no piracy. Makes M$'s life hell",4
1467972943,Watching Paranormal State.Pretty interesting ,4
1467972949,@Msdebramaye I heard about that contest! Congrats girl!! ,4
1467972985,@frankiekillsyo chocolate chip waffles ,4
1467973009,@julieand break out your Bible and share some scripture...its what I do!! ,4
1467973035,UNC!!! NCAA Champs!! Franklin St.: I WAS THERE!! WILD AND CRAZY!!!!!! Nothing like it...EVER ,4
1467973050,@arhi cred ca ai dreptate ,4
1467973150,@Mpits its super easy lol I wish everyone would jump on the bandwagon ,4
1467973216,@Devious_D We're open Thursday - Sunday and I'm at the shop Sat and Sun! Come in Saturday  DONT GET TOO DRUNK!! LOL,4
1467973313,"@Shantymanfan I got your package! Wow, I'm so excited! My very own one! So, do I plant it in a pot for now, and water it till it grows? ",4
1467986291,@FallenStar1 YAY!!! (even if i can't go *pouts*) She's supporting morrissey on one of his CA shows too which makes me happy ,4
1467810369,"@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D",0
1467810672,is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!,0
1467810917,@Kenichan I dived many times for the ball. Managed to save 50%  The rest go out of bounds,0
1467811184,my whole body feels itchy and like its on fire ,0
1467811193,"@nationwideclass no, it's not behaving at all. i'm mad. why am i here? because I can't see you all over there. ",0
1467811372,@Kwesidei not the whole crew ,0
1467811592,Need a hug ,0
1467811594,"@LOLTrish hey  long time no see! Yes.. Rains a bit ,only a bit  LOL , I'm fine thanks , how's you ?",0
1467811795,@Tatiana_K nope they didn't have it ,0
1467812025,@twittera que me muera ? ,0
1467812416,spring break in plain city... it's snowing ,0
1467812579,I just re-pierced my ears ,0
1467812723,@caregiving I couldn't bear to watch it.  And I thought the UA loss was embarrassing . . . . .,0
1467812771,"@octolinz16 It it counts, idk why I did either. you never talk to me anymore ",0
1467812784,"@smarrison i would've been the first, but i didn't have a gun.    not really though, zac snyder's just a doucheclown.",0
1467812799,@iamjazzyfizzle I wish I got to watch it with you!! I miss you and @iamlilnicki  how was the premiere?!,0
1467812964,Hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?,0
1467813137,about to file taxes ,0
1467813579,@LettyA ahh ive always wanted to see rent  love the soundtrack!!,0
1467813782,@FakerPattyPattz Oh dear. Were you drinking out of the forgotten table drinks? ,0
1467813985,@alydesigns i was out most of the day so didn't get much done ,0
